X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.337160550868,47.6084250759868,1087,1663,455187,60,Jones Bldg,Jones Bldg,1331 3rd Ave,98101
-122.314234443543,47.716664325442,1088,1100,0000000,600,Pinehurst Playground,Pinehurst Playground,12100 12th Ave NE,98125
-122.212276764506,47.4705719364578,1089,685,0000000,690,Renton Village Center,Renton Village Center,S Grady Way,98057
-122.400898897873,47.6424405603157,1090,2724,758840,600,Magnolia Community Center,Magnolia Community Center,2550 34th Ave W,98199
-122.328542992197,47.5986541362246,1091,2163,452441,60,Union Station,Union Station,401 S Jackson St,98104
-122.320208808794,47.750623405625,1092,1234,0000000,600,Northcrest Park,Northcrest Park,8th Ave NE & NE 170th St,98155
-121.893603229713,47.5680113017103,1093,2409,88690,64,Fall City Post Office,Fall City Post Office,4225 335th Pl SE,98022
-122.201757433581,47.636819515481,1094,151,0000000,600,Spring Hills Park,Spring Hills Park,Bellevue Way NE,98004
-122.341363923664,47.7734056075825,1095,1132,0000000,600,Echo Lake Park,Echo Lake Park,N 200th St & Ashworth Ave N,98133
-122.016697459117,47.310888383926,1096,236,0000000,120,Black Diamond Cemetery,Black Diamond Cemetery,Cemetary Rd & Morgan St,98010
-122.32656332132,47.3039678823443,1097,2326,712916,61,Federal Way Municipal Court,Federal Way Municipal Court,33325 8th Ave S,98063
-121.985760477593,47.7403260214282,1098,278,1013288,390,Duvall Library,Duvall Lib,15508 Main St NE,98019
-122.038880657554,47.4009455676686,1099,531,0000000,600,Rafter Park,Rafter Park,Cedar River,98038
-122.110765509946,47.672014855246,1100,610,0000000,690,Bear Creek Village,Bear Creek Village,NE Redmond Way & Sr-520,98052
-122.14257379912,47.4660740903183,1101,725,0000000,600,Cedar River Trail ROW,Cedar River Park,149th Ave SE & Renton Maple Valley,98058
-122.354593213138,47.5848398587214,1102,1863,763523,420,Todd Shipyards,Todd Shipyards,1801 16th Ave SW,98134
-122.021857519924,47.3375954883737,1103,6002965,0000000,600,Green To Cedar Rivers Trail Site,Green To Cedar Rivers Trail Site,SE 256th St and Lake Wilderness Dr SE to SE 288th St and Hw,98038
-122.145091192501,47.5615522075849,1104,6005025,0000000,600,Horizon Highlands Open Space,Horizon Highlands Open Space,West Lake Sammamish Pkwy and 182nd Ave SE,00000
-122.329670278758,47.6266721471153,1105,2202,434812,330,Seattle Cancer Care Alliance,Seattle Cancer Care Alliance,825 Eastlake Ave E,98109
-122.337584469919,47.5903671513107,1106,2223,0000000,450,US Coast Guard,US Coast Guard,Alaskan Way S & S Atlantic St,98134
-122.098410081549,47.7613261993651,1107,797,0000000,600,Daniels Creek Park,Daniels Creek Park,18000 Woodinville-Duval Rd,00000
-122.22794125098,47.4983221805023,1108,660102,12244,66,Station 21,21,11619 84th Ave S,98178
-122.336705998165,47.6136590948296,1109,1689,840193,60,Lloyd Bldg,Lloyd Bldg,603  Stewart St,98101
-122.286600066783,47.4510055926867,1110,660016,396576,66,Station 46 - HQ,46 - HQ,3521 S 170th St,98188
-122.155115302153,47.5486737830324,1111,6005007,0000000,600,Big Field,Big Field,7031 148 Ave NE,00000
-122.298075789308,47.5146316719728,1112,1511,590486,420,Boeing DC,Boeing DC,E Marginal Way S & S 98th St,98108
-122.205049019676,47.6874739064672,1113,636,0000000,600,Reservoir Park - Kirkland,Reservoir Park,3rd St & 15th Ave,98033
-122.489527740837,47.3556651523296,1114,774,0000000,600,Recreation Area,Recreation Area,Sandy Shore Dr SW,98070
-122.311716905565,47.6564815614721,1115,1644,13991,480,Henry Art Gallery,Henry Art Gallery,15th Ave NE & NE Campus Pkwy,98195
-122.165737228844,47.4306067177226,1116,570118,609991,570,NW Life Church P&R,NW Life Church P&R,13120 SE 192nd St,98058
-122.049586267269,47.3908434417769,1117,650005,9258,65,Maple Valley Police Department,Maple Valley PD,22017 SE Wax Rd,98038
-122.03680391481,47.601323475446,1118,650011,375887,65,KC Precinct 2 Headquarters,KC Precinct 2 HQ,801 228th Ave SE,98075
-122.061669798768,47.541861912014,1119,580035,986831,580,Issaquah Transit Center with bicycle lockers,Issaquah TC,1050 17th Ave NW,98027
-122.323661241554,47.6039206490702,1120,860,438405,330,Harborview Medical Center,Harborview Med Ctr,325 9th Ave,98104
-122.012565074404,47.3119126744094,1121,238,1005599,390,Black Diamond Library,Black Diamond Lib,24707 Roberts Dr,98010
-122.3200316915,47.6015327879322,1122,2739,439096,600,Yesler Community Center,Yesler Community Center,917 E Yesler Way,98122
-122.195659258504,47.2910565950379,1123,2214,784368,600,Muckleshoot Indian Casino,Muckleshoot Indian Casino,2402 Auburn Way S,98002
-122.22638213055,47.3082478828515,1124,20,898356,150,Auburn Chamber of Commerce,Auburn CC,228 1st St NE,98002
-122.076156076813,47.6658411402398,1125,6002661,0000000,600,Evans Creek Natural Area,Evans Creek Natural Area,196th NE and NE 60th,98052
-122.315913821863,47.3346304678467,1126,98,0000000,600,Sacajawea Park,Sacajawea Park,Redondo Way S & SW Dash Point Rd,00000
-122.294835082473,47.3071078907582,1127,2039,705786,420,Weyerhaeuser Technical Center,Weyerhaeuser Technical Center,Weyerhauser Campus - Federal Way,98003
-122.160034164802,47.7560743263435,1128,2454,83026,64,Woodinville Post Office,Woodinville Post Office,17610 Woodinville-Snohomish Rd,98072
-122.330781621177,47.6068118958215,1129,3600036,454227,360,Marriot Renaissance Seattle Hotel,Renaissance,515 Madison St,98104
-122.458396227424,47.4702803765513,1130,6002480,0000000,600,Whispering Firs Bog,Whispering Firs Bog,Madrona Dr and Grand Ave,00000
-122.300551867663,47.6876109348105,1131,6007244,0000000,600,Picardo (Rainier) P-Patch,Picardo (Rainier) P-Patch,NE 80th St and 25th Ave NE,98115
-121.789613169844,47.4937272828149,1132,6005072,0000000,600,Riverfront Property,Riverfront Property,8394 North Fork Rd SE,00000
-122.318238543013,47.6683828742903,1133,902090,336123,902,The Bike Shack,The Bike Shack,901 NE 55th St,98105
-122.12965597321,47.5469468873344,1134,6002618,0000000,600,Lakemont Highlands Park and Open Space,Lakemont Highlands Park and Open Space,SE 47th Pl and 192nd Ave SE,00000
-122.352362590428,47.6403778523399,1135,6007130,0000000,600,Wolf Creek Ravine Natural Area,Wolf Creek Ravine Natural Area,McGraw St between 2nd Ave N and Nobb Hill Ave N,98109
-122.223594952775,47.3151402531492,1136,1200007,0000000,120,Auburn Pioneer Cemetery,Pioneer,Auburn Ave NE & 8th St NE,98002
-122.023341931648,47.2273854640214,1137,1200009,851853,120,Evergreen Cemetery,Evergreen,23717 SE 416th St,98022
-122.174670312059,47.5413434210117,1138,660100,237340,66,Station 9,9,12412 SE 69th Way,98006
-122.210476744735,47.5775797295962,1139,650056,187602,65,Mercer Island Police Station,Mercer Island PD,9611 SE 36th St,98040
-122.338811360232,47.6080964350596,1140,600056,840418,60,Harold Poll Bldg,110 Union,110 Union St,98101
-121.91328849141,47.6435444097168,1141,274,0000000,600,Valley Memorial Park,Valley Memorial Park,King St,98014
-122.203355891193,47.4807732075073,1142,67008,579405,67,KC Medic 5,KC Medic 5,211 Mill Ave S,98055
-122.331502015762,47.5991569176883,1143,9960,,999,UseBackDoorAnnouncement,UseBackDoor,201 S Jackson St,98104
-122.145084706628,47.6473569703686,1144,6002583,0000000,600,North Bellevue Community Park,North Bellevue Community Park,SE Park St & Boalch Ave SE,00000
-122.036662137449,47.5832351977539,1145,2668,532763,330,Swedish Clinic Pine Lake,Swedish Clinic Pine Lake,22707 SE 29th St,98075
-122.306513886308,47.6719041824179,1146,974,0000000,600,Ravenna Park,Ravenna Park,NE 62nd & 15th Ave NE,00000
-122.156958709451,47.7548372531332,1147,6002834,0000000,600,DeYoung Park,DeYoung Park,13680 NE 175th St,98072
-122.35380020255,47.3218919035899,1148,660114,687852,66,Station 68,68,1405 SW 312th St,98023
-122.354950291344,47.6820064178958,1149,660050,320852,66,Station 21,21,7304 Greenwood Ave N,98103
-122.330728192804,47.6091230894494,1150,817,0000000,600,Naramore Fountain Freeway Park,Naramore Fountain Park,6th Ave & Seneca St,98101
-122.283764417352,47.6755658516408,1151,958,0000000,600,Bryant Neighborhood Playground,Bryant Park,40th Ave NE & NE 65th St,98115
-122.401005387534,47.6395543531519,1152,90032,0000000,90,Magnolia Neighborhood,Magnolia,W Mc Graw St & 34th Ave W,98199
-122.285041761176,47.5578486280497,1153,90042,0000000,90,Columbia City Neighborhood,Columbia City,S Genesee St & Rainier Ave S,98118
-122.240764160133,47.7571436392758,1154,570043,875480,570,Kenmore P&R,Kenmore P&R,7346 NE Bothell Way,98028
-122.386801339425,47.6438021376826,1155,1370,0000000,600,Bay View Playground,Bayview Playground,W Armour St & 24th Ave W,98199
-122.316192759353,47.3779520491953,1156,1347,0000000,600,Cecil Powell Neighborhood Park,Cecil Powell Neighborhood Park,S 250th St & 13th Pl S,98198
-122.107601862471,47.683321449641,1157,6002646,0000000,600,Nike Neighborhood Park,Nike Neighborhood Park,17207 NE 92 St,98052
-122.041439245519,47.6978092014229,1158,6004856,0000000,600,PSE Trail Site,PSE Trail Site,224th Ave NE and NE 112th St,98053
-122.099470315686,47.3701453873347,1159,6002772,0000000,600,Little Soos Creek Wetlands Natural Area,Little Soos Creek Wetlands Natural Area,17998 SE 261 St,98042
-121.880765564909,47.5306895822255,1160,6005171,0000000,600,Steller Park,Steller Park,34506 Stellar Way SE,98065
-122.385750428788,47.5612808772407,1161,6007062,916397,600,Junction Plaza Park,Junction Plaza Park,4545 42nd Ave SW,98116
-122.240401180743,47.3780951600199,1162,445,0000000,600,Willis Street Greenbelt,Willis St Greenbelt,S 4th Ave & W Willis St,98032
-122.048759140486,47.5507666989677,1163,6007566,0000000,600,Pickering Farm,Pickering Farm,NE Woodinville-Duvall Rd and 188th NE,00000
-122.205024464941,47.6219365723369,1164,6004612,0000000,600,Manor Hill Park,Manor Hill Park,102nd Ave NE and NE 13th Pl,98004
-121.988409641493,47.7382141044116,1165,6005374,0000000,600,Depot Park,Depot Park,NE Stephens St and Railroad Ave,98019
-122.348688650249,47.5693205212417,1166,6007445,0000000,600,Harbor Marina Corporate Center at Terminal 102,Harbor Marina Corporate Center at Termi,Dorffel Dr E and E John St,00000
-122.13622966442,47.5412223513877,1167,6005020,0000000,600,Forest Ridge Mini Park,Forest Ridge Mini Park,NE Woodinville-Duvall Rd and 188th NE,00000
-122.157986275709,47.7692813344375,1168,6005379,843421,600,Rotary Community Park,Rotary Community Park,19518 136th Ave NE,98072
-122.367536116065,47.4697933524539,1169,6007591,0000000,600,Eagle Landing Park,Eagle Landing Park,14641 25th Ave SW,98166
-122.357554071321,47.5609513467161,1170,6007193,0000000,600,Pigeon Point Park,Pigeon Point Park,20th Ave SW and SW Genesee St,98106
-122.365207614691,47.5543676287892,1171,6007071,0000000,600,Cottage Grove Park,Cottage Grove Park,5206 26th Ave SW,98106
-122.30522060003,47.7743233805247,1172,6002309,0000000,600,Ballinger Open Space,Ballinger Open Space,2300 NE 200th St,98155
-122.262462742647,47.7577884227614,1173,1240,98028,600,Tracy Owen Station Park,Tracy Owen Station Park,NE 175th St & 61st Ave NE,98028
-122.40097958716,47.661643481856,1174,6007111,0000000,600,Kiwanis Memorial Preserve Park,Kiwanis Memorial Preserve Park,4441 Brygger Dr W,98199
-122.371394651636,47.6408401878815,1175,6006979,0000000,600,Soundview Terrace,Soundview Terrace,2500 11th Ave W,98119
-122.3594804591,47.6441341245496,1176,1054,0000000,600,Rodgers Park,Rodgers Park,3rd Ave W & Raye St,98119
-122.374794180143,47.6901187097719,1177,6007000,0000000,600,Baker Park on Crown Hill,Baker Park on Crown Hill,8347 14th Ave NW,98117
-122.398091120863,47.6666955970757,1178,6007314,312120,600,Carl S. English Jr. Botanical Gardens,Carl S. English Jr. Botanical Gardens,3015 NW 54th St,98107
-122.343611744512,47.7481537065026,1179,6002274,0000000,600,Darnell Park,Darnell Park,Summit Ave E and E John St,00000
-122.309329431924,47.7492868513871,1180,6005103,0000000,600,Hamlin Park Reservoir Site,Hamlin Park Reservoir Site,Summit Ave E and E John St,00000
-122.378973953658,47.6469616262222,1181,1045,424485,600,Interbay Athletic Field,Interbay Athletic Field,2800 15th Ave W,98119
-122.357895187589,47.6365629035477,1182,6002856,0000000,600,Queen Anne Pool Site,Queen Anne Pool Site,Summit Ave E and E John St,00000
-122.373847202122,47.6769020362596,1183,6002470,0000000,600,Ballard High School Playground,Ballard High School Playground,Summit Ave E and E John St,00000
-122.383241396148,47.684105272567,1184,1010,0000000,600,Loyal Heights Playfield,Loyal Heights Playfield,20th Ave NW & NW 75th St,98117
-122.240197445204,47.4760658916316,1185,6002500,0000000,600,Black River Forest,Black River Forest,Summit Ave E and E John St,00000
-122.340335444872,47.4674232495995,1186,6007597,0000000,600,Town Square Park,Town Square Park,Summit Ave E and E John St,00000
-122.233259142496,47.3812724917935,1187,6007296,0000000,600,Rosebed Park,Rosebed Park,1st Ave S & W Meeker St,98032
-122.246779080604,47.5103218628818,1188,6007078,0000000,600,Lakeridge Playground,Lakeridge Playground,10145 Rainier Ave S,98178
-122.34534126585,47.5037224691931,1189,1198,0000000,600,Lakewood Park,Lakewood Park,SW 108th St & 8th Ave SW,98146
-122.034203941026,47.5303469753843,1190,650048,571758,65,Issaquah Police Department,Issaquah PD,130 E Sunset Way,98027
-122.342165184319,47.6145989668059,1191,3400003,449596,340,Downtown Public Health Center,Downtown Public Health Center,2142 4th Ave,98121
-122.176095378163,47.4948297782548,1192,3400004,1026666,340,Renton Public Health Center,Renton Public Health Center,3201 NE 7th St,98056
-122.149880762427,47.5811592917148,1193,3400009,102984,340,Eastgate Public Health Center,Eastgage Public Health Center,14350 SE Eastgate Way,98007
-122.309613575027,47.5627572960833,1194,5300002,794080,530,NW Fed Credit Union,NW Fed Credit Union,1660 S Columbian Way,98108
-122.333905306367,47.6080375839265,1195,3600033,834121,360,The Fairmont Olympic Hotel,The Fairmont Olympic,411 University St,98101
-122.335920067055,47.5808992390317,1196,6900025,465087,690,SODO Center,SODO Center,2401 Utah Ave S,98134
-122.331443033998,47.6071840955224,1197,640013,834661,64,Federal Courthouse,Federal Courthouse,1010 5th Ave,98104
-121.911114417943,47.6524135828874,1198,1200022,127420,120,Cemetery-Carnation Duvall Rd NE,Cemetery-Carnation Duvall Rd NE,Carnation Duvall Rd NE,98014
-122.326759427993,47.5949329279581,1199,640019,437008,64,Immigration & Naturalization,INS,815 Airport Way S,98134
-122.300735519141,47.5801129954538,1200,630007,474895,63,Employment Security Dept-Rainier,ESD-Rainier,2531 Rainier Ave S,98144
-122.249380532243,47.7605160183144,1201,1800034,122236,180,Kenmore City Hall,Kenmore CH,18120 68th Ave NE,98028
-122.049586267269,47.3908434417769,1202,1800037,122236,180,Maple Valley City Hall,Maple Valley CH,22035 SE Wax Rd,98038
-122.323189642084,47.6791021365723,1203,660046,341761,66,Station 16,16,6846 Oswego Pl NE,98115
-122.315191254667,47.6155344036807,1204,660053,441707,66,Station 25,25,1300 E Pine St,98122
-122.344573546701,47.7210394881143,1205,630006,836155,63,King North/Ballard Comm Services-ESD,ESD-Ballard,12550 Aurora Ave N,98133
-122.34323929023,47.6129710498277,1206,630003,451914,63,Welfare-Belltown,Welfare - Belltown,2106 2nd Ave,98121
-122.340948644266,47.7127733183038,1207,1200046,276738,120,Cemetery-N 115th & Stone Ave N,Cemetery-N 115th & Stone Ave N,1340 N 115TH ST,98133
-122.494792958179,47.3336062479126,1208,6007257,0000000,600,Neill Point Natural Area,Neill Point Natural Area,125th Pl SW & SW 300th St,98070
-122.357643538962,47.6666955682528,1209,2881,0000000,600,Sunset Place,Sunset Park,1306 69th St SE,98092
-122.365784437551,47.2883697851206,1210,6002770,0000000,600,Coronado Park,Coronado Park,Madrona Dr and Grand Ave,00000
-122.230854650452,47.7386301010394,1211,257,0000000,600,Moorlands Park,Moorlands Playfield,NE 155th St & 81st Ave NE,98028
-122.382143042442,47.679517127713,1212,1013,0000000,600,Salmon Bay Park,Salmon Bay Park,NW Canoe Pl & 19th Ave NW,98117
-122.3413042489,47.3160098459199,1213,6006919,0000000,600,Fishers Pond Park,Fishers Pond Park,SW 320th St & 6th Ave SW,98023
-122.22293044374,47.3629837497396,1214,6004972,0000000,600,Horseneck Farm,Horseneck Farm,S 269th St and 87th Ave S,98030
-122.195170885131,47.3806471259088,1215,372,0000000,600,East Hill Park,East Hill Park,SE 248th St & 109th Ave SE,98030
-122.491959470759,47.3663185389036,1216,785,533104,600,Viewpoint Park in Vashon,Viewpoint Park in Vashon,Vashon Hwy SW,98070
-122.23326550216,47.3823419980074,1217,414,0000000,600,Kaibara Park,Kaibara Park,Meeker St & S 1st Ave,98032
-122.334519234899,47.6100281111683,1218,1690,834675,60,Logan Bldg,Logan Bldg,500 Union St,98101
-122.336714993516,47.6089927587435,1219,1664,840420,60,Joseph Vance Bldg,Joseph Vance Bldg,1402 3rd Ave,98101
-122.343139507888,47.6157227616656,1220,1453,834716,60,415 Bell St Bldg,415 Bell St Bldg,415 Bell St,98121
-122.313092127052,47.6142188915196,1221,6007162,0000000,600,McGilvra Place,McGilvra Place,E Madison St and Pike St,98122
-122.295568593578,47.5704578780737,1222,6007065,0000000,600,York Park,York Park,3650 Renton Ave S,98144
-122.286929669471,47.5387513158726,1223,6007234,0000000,600,"John C. Little, Sr. Park","John C. Little, Sr. Park",6961 37th Ave S,98118
-122.276854570563,47.5499611594595,1224,1847,938810,64,Social Security Office-South Seattle,SSO  - South Seattle,5810 Rainier Ave S,98118
-122.301957481243,47.3865333421668,1225,2758,388079,63,Highline CC Worksource,Highline Worksource,2400 S 240th St,98198
-122.036660407212,47.5832375917652,1226,2666,532763,330,Swedish Pine Lake Primary Care,Swedish Pine Lake Primary Care,22707 SE 29th St,98075
-122.055442533275,47.357436242175,1227,2686,975421,330,Valley Medical Lake Sawyer Primary Care,Valley Medical Lake Sawyer Primary Care,27203 216th Ave SE,98038
-122.392945500646,47.672818695497,1228,2711,0000000,600,Ballard Community Center,Ballard Community Center,6020 28th Av NW,98107
-122.33893187918,47.6611667203291,1229,2642,327525,390,Wallingford-Wilmot Public Library,Wallingford Lib,1501 N 45th St,98103
-122.337771267145,47.5902914606758,1230,1538,0000000,480,Coast Guard Museum,Coast Guard Museum,Pier 36 nr 1st Ave S & Royal Brougham Way,98134
-122.30176621963,47.5889940963859,1231,2387,461338,480,Northwest African American Museum,Northwest African American Museum,2300 S Massachusetts St,98144
-122.353009939948,47.5652269775616,1232,1762,0000000,630,Pier 105,Pier 105,W Marginal Way SW & SW Idaho St,98106
-122.166259061022,47.6653259694474,1233,2071,29284,530,Bartell Drugs-Bridle Trails,Bartell Drugs-Bridle Trails,6619 132nd Ave NE,98033
-122.343507390643,47.5471830507751,1234,1765,0000000,630,Pier 115,Pier 115,W Marginal Way SW & SW Michigan St,98106
-122.153962263757,47.7476767195108,1235,6002712,0000000,600,Sammamish Farm,Sammamish Farm,140th Pl NE and NE 166th St,98072
-122.336560704199,47.6270282902465,1236,2290,441808,600,South Lake Union Park,South Lake Union Park,860 Terry Ave N,98109
-122.145236281797,47.4277253325596,1237,732,0000000,600,Lake Youngs Park,Lake Youngs Park,148th Ave SE & SE 192nd St,00000
